referencia_web,cantidad_visitas,m2_constr,dormitorios,banos,cantidad_armarios,consumo_energia,emisiones_CO2,cal_energetica,estado,ano_construccion,ascensor,orientacion,sistema_agua,calefaccion,tipo_suelo,cocina_equipada,garajes,m2_utiles,vista zona,Comunidad/personas edificio,Zonas verdes,terrazas,acceso_minusvalido,puerta_seguridad,conserje,plantas,N_piso,reservado/sin_reserva,url_piso/id,barrios,cod_barrio,distrito,cod_distrito,codigo_Postal,tipologia,url_website,descripcion_extendida,garaje,jardin,referencia,n.visitas,chimenea,lavadero,videoportero,title,precio,fecha_publicacion,aire_acondicionado,piscina,trastero,alarma,amueblado,cod_barrio_2,tipo_fachada,exterior
,,100,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,fuente del berro,43,salamanca,4,28028,piso,https://www.pisosmadrid.com.es/propiedad/4066901-piso-en-venta-en-fuente-del-berro-madrid,Piso 3 dormitorios 2 banos 0 garajes Reformado en Madrid Madrid CAOLVES Inmobiliaria VENDEEXCLUIVO PISO EN ZONA FUENTE DEL BERRO ubicada dentro del distrito Salamanca100 M2 TOTALMENTE REFORMADO RECIENTEMENTE  EXCELENTES CALIDADES Cuenta con ventanas climalit oscilobatientes y tarima flotante QuickStep ademas de aire acondicionado en todas las estancias incluido cocina PARA ENTRAR A VIVIRHALL DE ENTRADA AMPLIO CON ARMARIOS CONTINUAMOS CON AMPLIO SALON COMEDOR CON GRAN VENTANAL AL EXTERIOR MUY LUMINOSO 3 DORMITORIOS CON ARMARIOS EMPOTRADOS LACADOS EN BLANCO EL PRINCIPAL EN SUITE CON DUCHA EQUIPADO CON MUEBLE BAJO LAVABOCRISTAL AHUMADO EN DUCHA DE ALTA CALIDADEN LA ZONA DE PASILLO DISTRIBUIDOR DE LA VIVIENA TENEMOS ARMARIOS DE GRAN CAPACIDAD PARA ALMACENAJE ABRIGOS ROPA BLANCA ETC LLEGAMOS A LA COCINA QUE ESTA TOTALMENTE EQUIPADA Y DISTRIBUIDA CON ZONA DE LAVADO Y OFFICELAS VENTANAS NOS DAN LUZ AMBIENTE Y TENDEDERO AL PATIO COMUNLa ubicacion de la vivienda es inmejorable a tan solo 300m del metro Manuel Becerra y 400m del metro Odonell y a tan solo 200m del historico parque de la QuintaRodeado de colegios publicos y concertados parques infantiles supermercados y una amplia oferta comercial y de ocio WiZink Center El Corte Ingles de Goya,0.0,0.0,PM4066901,30.0,0.0,0.0,0.0,Piso en venta en Fuente del Berro Madrid,612000.0,2024-10-14 00:00:00,0.0,0.0,0.0,0.0,0.0,3,,
,,102,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,guindalera,44,salamanca,4,28028,piso,https://www.pisosmadrid.com.es/propiedad/3875028-apartamento-en-venta-en-guindalera-madrid,DP2020 vende piso en edificio residencial con ascensor ubicado en la localidad de MadridConsta de una superficie de 102m2 bien distribuida 3 dormitorios amplios 2 banos un amplio y luminoso saloncomedor con salida a una terraza que te permitira disfrutar de las mejores temporadas del ano y una cocina independiente con salida a un balcon cerradoEl piso ofrece la combinacion perfecta de tranquilidad y proximidad a todos los servicios y comodidades a pocos minutos de distancia del centro de MadridInmueble sujeto a proteccion oficial,0.0,0.0,PM3872239,140.0,0.0,0.0,0.0,Piso en venta en Madrid,195000.0,2024-05-23 00:00:00,0.0,0.0,0.0,0.0,0.0,4,,
,,110,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,fuente del berro,43,salamanca,4,28028,piso,https://www.pisosmadrid.com.es/propiedad/4066244-piso-en-venta-en-fuente-del-berro-madrid,Espectacular piso muy luminoso  totalmente reformado para entrar a vivir en la calle Alejandro Gonzalez No5 en una tercera planta de altura que consta de 112m2 con tres habitaciones dos cuartos de banos completos cocina totalmente amueblada hall recibidor salon comedor con salida a la terrazaPortal representativo ascensor portero fisico calefaccion centralizada agua caliente centralizado aire acondicionado bomba calor y frio en todas las estancias ventanas de climalit suelo de tarima puertas de madera lacadas en blanco correderas decoracion con muy buen gusta casa semi amueblada armarios empotradosPlaza de garaje incluida en el precio  pero no en el mismo edificio de la vivienda se encuentra situada en la calle paralelaPara coche grande muy facil acceso sin ninguna  maniobra que realizarA escasos minutos de la vivienda se encuentra todo tipo de transporte publico tanto autobus como metroSu ubicacion es algo inmejorable ya que se encuentra rodeada de zonas verdes colegios oficinas restaurantes comercios de barrio hospital etcNo pierda la oportunidad en visitarloLa fidelidad con nuestros clientes y la excelencia en nuestros trabajo es la garantia de tu exito,1.0,0.0,PM4066244,40.0,0.0,0.0,1.0,Piso en venta en Fuente del Berro Madrid,690000.0,2024-10-13 00:00:00,0.0,0.0,0.0,0.0,0.0,3,,
,,110,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,guindalera,44,salamanca,4,28028,piso,https://www.pisosmadrid.com.es/propiedad/4010211-piso-en-venta-en-madrid,PISO EN MADRIDVENTA EN CONDICIONES ESPECIALES  CESION DE REMATESituada en la Calle Sambara en Madrid  No se puede visitar el interior del inmueble OPORTUNIDAD PARA INVERSORESSe desconoce el estado ocupacional del inmueble El inmueble ha sido adquirido a traves de un procedimiento judicial concursal o hipotecario por el vendedor el cual no ha tomado todavia posesion del mismo Sera de cuenta del comprador los tramites que conlleve la obtencion de la posesion del inmueble El inmueble no se encuentra dotado de servicios y suministros siendo de cargo del comprador la obtencion de estos Se recomienda que el comprador obtenga asesoramiento profesional antes de adoptar la decision de compra        La adquisicion del inmueble publicitado se llevara a cabo de forma exclusiva mediante cesion de remate en el marco del proceso de Subasta Judicial en el que se encuentra actualmente sin que exista la posibilidad de compraventa directaEn el Precio no esta incluido los Gastos de ITP y registroLa fotografia no corresponde con el inmueble solo la ubicacion aproximadaVENDE SINERGIA INVESTMENT  854535359  613508666wwwinmobiliariasinergiaes,0.0,1.0,PM4009930,40.0,0.0,0.0,0.0,Piso en venta en Guindalera Madrid,225000.0,2024-09-06 00:00:00,0.0,0.0,0.0,0.0,0.0,4,,
,,149,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,fuente del berro,43,salamanca,4,28028,piso,https://www.pisosmadrid.com.es/propiedad/3962093-oficina-en-venta-en-retiro-madrid,303A pocos metros de la Calles de Goya y de Alcala nos encontramos con este amplio y luminoso piso exterior de 149m2 construidos La vivienda transmite una sensacion de espacio en cada una de sus estancias y resulta ser muy agradable y luminosa gracias a su orientacion este hacia el exterior y a los amplios patios interiores que banan cada rincon de la casa de luz natural Situado en una calle tranquila pero a pocos minutos andando del Corte Ingles de Goya de los transportes publicos de la Plaza de Manuel Becerra o del Parque de la Quinta de la Fuente del Berro este piso ofrece una oportunidad unica de adquirir una propiedad en una zona demandada de MadridEn buen estado aunque con posibilidad de reforma para actualizar algunos espacios y con un amplio abanico de opciones en cuanto a distribucion de estancias y usos la vivienda se compone de 1 salon de estar muy luminoso con vistas a la calle 1 cocina amplia amueblada y equipada 1 salon comedor luminoso con vistas a un patio interior 3 habitaciones 1 habitacion muy luminosa con vistas a la calle 1 habitacion amplia con armarios empotrados 1 habitacion con vistas a un patio interior 2 cuartos de bano luminosos con cabina de ducha 1 cuarto de servicio 1 trastero,0.0,0.0,PM3959207,80.0,0.0,0.0,0.0,Piso en venta en Fuente del Berro Madrid,795000.0,2024-07-19 00:00:00,0.0,0.0,1.0,0.0,0.0,3,,
,,149,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,fuente del berro,43,salamanca,4,28028,piso,https://www.pisosmadrid.com.es/propiedad/4040340-local-en-venta-en-acacias-madrid,Descubra la exclusiva vivienda en Ayala una propiedad de categoria Premium en el codiciado barrio de Salamanca  Goya Madrid Este apartamento de 157 metros catastrales situado en el segundo piso con vistas exteriores combina elegancia y comodidad en un entorno vibrante y sofisticado El barrio ofrece calles arboladas boutiques de lujo y una variada oferta gastronomica ideal para quienes buscan un estilo de vida distinguido La vivienda actualmente en obras cuenta con tres amplias habitaciones y tres banos completos Esta equipada con calefaccion comunitaria aire acondicionado y ascensor garantizando confort y accesibilidad La cocina completamente equipada y el cuarto de lavado anaden practicidad a esta propiedad amueblada y de diseno atemporal Su ubicacion en una finca clasica de 1930 y la proximidad a las mejores ofertas culturales y comerciales de Madrid hacen de esta propiedad una inversion valiosa,0.0,0.0,PM4038623,60.0,0.0,0.0,0.0,Piso en venta en Fuente del Berro Madrid,1849000.0,2024-09-25 00:00:00,0.0,0.0,0.0,0.0,1.0,3,,
,,149,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,fuente del berro,43,salamanca,4,28028,piso,https://www.pisosmadrid.com.es/propiedad/4021441-piso-en-venta-en-carabanchel-madrid,Te presentamos una oportunidad unica de adquirir una propiedad de lujo en uno de los barrios mas emblematicos y prestigiosos de Madrid Salamanca  GoyaEste impresionante apartamento de 157 metros catastrales situado en la segunda planta de un edificio clasico de 1930 ha sido cuidadosamente disenado para ofrecer un equilibrio perfecto entre estilo elegancia y confortCaracteristicas de la propiedadSuperficie 157 metros catastralesUbicacion Segunda planta con vistas exterioresDistribucion 3 amplias habitaciones y 3 banos completosEquipamiento Cocina totalmente equipada cuarto de lavado independiente calefaccion central y aire acondicionadoAccesibilidad Edificio con ascensorUbicada en una de las calles mas exclusivas de la capital esta propiedad te sumergira en un entorno vibrante y sofisticado rodeado de boutiques de alta gama reconocidos restaurantes y una oferta cultural de primer nivelSu diseno atemporal y la calidad de sus acabados actualmente en proceso de renovacion garantizan un estilo de vida comodo y distinguidoAunque no dispone de trastero balcon patio o terraza su estrategica localizacion cercana a las principales atracciones y zonas comerciales de Madrid la convierten en una opcion de inversion inigualable para aquellos que valoran el lujo la historia y la comodidad urbana,0.0,0.0,PM4021423,50.0,0.0,0.0,0.0,Piso en venta en Fuente del Berro Madrid,1849000.0,2024-09-14 00:00:00,0.0,0.0,0.0,0.0,1.0,3,,
,,51,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,fuente del berro,43,salamanca,4,28028,piso,https://www.pisosmadrid.com.es/propiedad/4044649-estudio-en-venta-en-nueva-espana-madrid,Excelente oportunidad de inversion tanto para vivir como para alquilar Este acogedor piso esta situado en una de las zonas con mas vida de la ciudad rodeado de todo tipo de comercios y servicios Ademas cuenta con una excelente comunicacion por transporte publicoCaracteristicas de la viviendaUbicacion Segunda planta exterior con balcon a la calle en el dormitorio principal el resto de  las estancias disponen de ventana a dos patios comunitarios de la fincaSuperficie 51 m2 segun catastro de los cuales 47 m2 corresponden a la vivienda y 4 m2 a las zonas comunes Nota simple con 39 m2Distribucion Salon comedor 3 dormitorios 1 doble y 2 individuales y cocina independienteBuen estado de conservacionAcabados Suelos de ceramica ventanas de aluminio aire acondicionado friocalor puerta semiblindada cocina vitroceramicaAgua caliente Termo electrico con posibilidad de instalar gas natural la finca ya dispone de elloEdificio Finca del ano 1929Gastos Solo 43 EUR de comunidad al mes y 320 EUR de IBI anualEste piso es una excelente eleccion para aquellos que buscan una vivienda comoda y bien conectada o para quienes desean invertir en una zona de alta demanda No pierdas esta oportunidad,0.0,0.0,PM4044154,20.0,0.0,0.0,0.0,Piso en venta en Fuente del Berro Madrid,277000.0,2024-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,3,,
,,59,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,fuente del berro,43,salamanca,4,28028,piso,https://www.pisosmadrid.com.es/propiedad/4084997-piso-en-venta-en-fuente-del-berro-madrid,Piso exterior con ventanas al Paseo de Marques de Zafra Muy luminoso Distribucion salon diafano con cocina independiente  3 dormitorios antes 2 y bano reformado tiene ventana tambien Materiales Ventanas de aluminio con climalit puertas lacadas en blanco cocina amueblada y vitroceramica agua caliente por Gas natural y calefaccion por acumuladores muy nuevos y eficientes Edificio sin ascensor La ITE esta recien pasadaCon todos los servicios que ofrece vivir en Manuel Becerra Metro autobuses centros comerciales salida con coche a las grandes vias de comunicacion de Madrid El piso esta para entrar a vivir,0.0,0.0,PM4084997,30.0,0.0,0.0,0.0,Piso en venta en Fuente del Berro Madrid,299000.0,2024-10-24 00:00:00,0.0,0.0,0.0,0.0,0.0,3,,
,,67,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,fuente del berro,43,salamanca,4,28028,apartamento planta baja,https://www.pisosmadrid.com.es/propiedad/4060284-estudio-en-venta-en-arapiles-madrid,ESRIV Inmobiliaria pone a la venta esta exclusiva vivienda en el Barrio de Salamanca en la zona de Fuente del Berro la cual ofrece un espacio verde y tranquilo ideal para pasear y relajarseLa vivienda es EXTERIOR completamente REFORMADA y amueblada ideal para tanto quien busca invertir y poder sacar una alta rentabilidad como para una familia que desea hacer de esta vivienda su hogar Su luminosidad a traves de estas ventanas exteriores y las demas interiores a un patio de uso privativo hace que sea una oportunidad unicaAccediendo a la vivienda te encuentras con una amplia cocina completamente equipada con todo lo necesario asi como almacenaje para tus enseres aqui podras observar que tienes espacio para poner tu comedor y poder disfrutar aqui de cada momento especial de tu dia A partir de aqui te recibe un pasillo el cual a mano izquierda se encontraria el patio interior pensado e ideado para uso y disfrute suyo ideal para respirar la tranquilidad que transmite Terminando el patio te encuentras con el amplio salon desde donde se distribuyen las tres habitaciones completamente exteriores con armario empotrado y canape y terminamos con el bano con ducha el cual como el resto de la vivienda esta completamente reformadoAl no contar mas que con un muro de carga y tener techos altos es perfecta para poder distribuirla y adecuarla a lo que tengas pensado todas las estancias tienen ventanas Kommerling oscilobatientes cuentas con un maletero muy amplio para poder guardar lo que necesites la puerta es blindada y la calefaccion por acumuladoresDefiniendo la zona comentar la tranquilidad que esta transmite y la posibilidad de estar cerca de una de las calles mas importantes con acceso a la M30 como es Doctor Esquerdo te enamoraras de lo que esta zona tiene para ti parques cercanos como puede ser el Retiro o el Parque de la Quinta de la Fuente del Berro restaurantes colegios y universidadesSi buscas invertir en una de las mejores zonas de Madrid esta es tu oportunidadSi buscas una vivienda para ti o tu familia en una zona tranquila y centrica es tu oportunidadContactanos para agendar tu visita,0.0,0.0,PM4060200,30.0,0.0,0.0,1.0,Apartamento planta baja en venta en Fuente del Berro Madrid,350000.0,2024-10-09 00:00:00,0.0,0.0,0.0,0.0,1.0,3,,
,,210,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,guindalera,44,salamanca,4,28028,piso,https://www.pisosmadrid.com.es/propiedad/4078761-piso-en-venta-en-guindalera-madrid,TGG Inmobiliaria presenta este luminoso y amplio piso exterior de 210 m2 construidos ubicado en una de las zonas mas exclusivas del centro de Madrid La vivienda tiene una puerta principal y de servicio con un amplio hall de entrada y techos altos Los dormitorios todos de ellos con armarios empotrados con gran capacidad el dormitorio principal cuenta con un bano en suite mientras que los otros 3 dormitorios comparten un bano completo y un aseo de cortesia La cocina con zona office y lavadero ideal para las necesidades del dia a diaLa finca en la que se encuentra este piso cuenta con excelentes comodidades como un portal adaptado para personas con movilidad reducida portero fisico y dos ascensores uno principal y uno de servicio Ademas se incluye un trastero en el precioPlaza de garaje opcional 25000 EUREl barrio de la Guindalera donde se ubica esta vivienda es una zona residencial tranquila y segura dispone de todos los servicios y comodidades a tu alcance En sus alrededores encontraras una gran variedad de restaurantes tiendas y supermercados  Ademas el centro comercial ABC Serrano se encuentra a pocos minutos en coche Tambien encontraras con varios colegios de renombre a menos de 10 km como el Colegio Nuestra Senora del Pilar y el Colegio Ramon y Cajal En cuanto a las conexiones de transporte la vivienda se encuentra cerca de la estacion de metro  Parque de las Avenidas Ademas las lineas de autobuses mas cercanas a la geolocalizacion son las lineas 21 38 43 No pierda la oportunidad de visitarla Contactenos para mas informacion o para concertar una visitaSI ESTA PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA TGG INMOBILIARIALos datos proporcionados en este anuncio son meramente informativos no vinculantes ni contractuales y estan sujetos a posibles erroresTodos los gastos asociados a la compraventa como notaria tasacion registro gestoria impuesto de transmisiones y honorarios de intermediacion entre otros no estan incluidos en el precio publicado y corresponden al comprador,0.0,0.0,PM4078761,40.0,0.0,0.0,1.0,Piso en venta en Guindalera Madrid,843800.0,2024-10-20 00:00:00,0.0,0.0,1.0,0.0,0.0,4,,
,,230,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,fuente del berro,43,salamanca,4,28028,atico,https://www.pisosmadrid.com.es/propiedad/4061706-piso-en-venta-en-san-fermin-madrid,Agencia inmobiliaria DS Realtors le ofrece SIN HONORARIOS DE AGENCIA este fantastico ATICO en Barrio de SalamancaFuente del Berro En PLAZA MANUEL BECERRA a escasos metros con calle Alcala en pleno Goya Esta excepcional propiedad ofrece un entorno de vida idilico en uno de los barrios mas prestigiosos de MadridIdeal para vivienda propia o para inversion Vivienda en BUEN ESTADO aunque tiene posibilidades de reforma aumentando los espacios disponibles gracias a la ausencia total de muros de cargaLa vivienda consta de 226 metros construidos con elementos comunes de los cuales 206 m2 que corresponden a vivienda y 20 m2 aprox de terraza Ubicada en la septima planta exterior con visitas totalmente despejadas Cuenta con cinco habitaciones bastante amplias cuatro cuartos de bano completos dos de ellos en Suite La zona de entrada recibe con un amplio hall que da paso a la distribucion recta de la vivienda finalizando a un gran saloncomedor con acceso a una amplia terraza con visitas despejadas luminosa y sin ruido de la calle Alcala Cocina con office para cocinar y comer con comodidad con puerta de servicio independiente de la principal Con una instalacion en toda la vivienda de Aire Acondicionado Los techos de 3 metros de altura anaden un toque de elegancia y amplitud a cada estanciaEdificio muy tranquilo y seguro con portero fisico todo el dia Calefaccion y agua caliente central con contador individual Amplio portal con escaleras de representativas del barrio Accesibilidad silla automatica para personas con movilidad reducida Estado de la finca completamente actualizado y en perfecto estado de conservacionMuy bien situado y comunicado a pasos de calle Alcala supermercados plaza de Toros plaza Manuel Becerra parque Eva Duarte de Peron Parque Fuente del Berro colegios supermercados centros de salud etcTransporte facil y comoda salida a M30 a 100m parada autobuses 21 38 53 106 110 146 210 ademas de los autobuses que pasan por Manuel Becerra estaciones de metro Manuel Becerra lineas 2 y 6 y Ventas lineas 2 y 5Te invitamos a conocerla sin compromiso con uno de nuestros expertos para que te ayude a encontrar tu casa ideal con un asesoramiento personalizado adaptado a tus gustos y necesidadesEn caso de estar interesado desde DS Realtors ponemos tambien a tu disposicion a nuestro equipo tecnico de expertos en reformas e interiorismo formado por arquitectos arquitectos tecnicos e interioristas Puedes consultarnos sin compromiso,1.0,0.0,PM4061494,20.0,0.0,0.0,1.0,Atico en venta en Fuente del Berro Madrid,1800000.0,2024-10-10 00:00:00,1.0,0.0,0.0,0.0,1.0,3,,
